id,city,site_name,site,state,query_name,to_date,to_time,from_date,from_time,pm25,pm10,SO2,CO,Ozone
392,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180227,28-Feb-2018,00:00,27-Feb-2018,00:00,89.5,270.25,14.46,3.64,15.74
393,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180301,02-Mar-2018,00:00,01-Mar-2018,00:00,141.71,438.42,18.01,2.17,13.54
394,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180303,04-Mar-2018,00:00,03-Mar-2018,00:00,105.25,249.25,20.23,3.27,19.97
395,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180305,06-Mar-2018,00:00,05-Mar-2018,00:00,75.46,232.17,15.94,1.53,20.68
396,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180307,08-Mar-2018,00:00,07-Mar-2018,00:00,95.35,268.0,15.78,2.74,24.35
397,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180309,10-Mar-2018,00:00,09-Mar-2018,00:00,156.12,352.16,34.39,2.35,29.26
398,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180311,12-Mar-2018,00:00,11-Mar-2018,00:00,79.6,222.1,19.0,1.25,25.9
399,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180313,14-Mar-2018,00:00,13-Mar-2018,00:00,,,,,
400,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180315,16-Mar-2018,00:00,15-Mar-2018,00:00,141.42,446.91,18.91,1.79,29.32
401,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180317,18-Mar-2018,00:00,17-Mar-2018,00:00,93.91,272.18,14.47,0.75,24.09
402,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180319,20-Mar-2018,00:00,19-Mar-2018,00:00,,,,,
403,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180321,22-Mar-2018,00:00,21-Mar-2018,00:00,166.25,358.25,30.26,0.89,43.33
404,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180323,24-Mar-2018,00:00,23-Mar-2018,00:00,63.75,209.21,14.23,1.16,30.62
405,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180325,26-Mar-2018,00:00,25-Mar-2018,00:00,72.41,287.52,18.09,1.03,39.74
406,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180327,28-Mar-2018,00:00,27-Mar-2018,00:00,158.88,428.91,28.32,1.95,35.11
407,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180329,30-Mar-2018,00:00,29-Mar-2018,00:00,116.53,328.87,14.88,0.95,35.3
408,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180331,01-Apr-2018,00:00,31-Mar-2018,00:00,,,,,
409,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180402,03-Apr-2018,00:00,02-Apr-2018,00:00,110.17,275.83,23.9,1.72,54.43
410,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180404,05-Apr-2018,00:00,04-Apr-2018,00:00,143.79,366.46,20.19,1.35,53.05
411,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180406,07-Apr-2018,00:00,06-Apr-2018,00:00,97.67,278.88,22.52,1.16,32.43
412,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180408,09-Apr-2018,00:00,08-Apr-2018,00:00,49.38,160.35,5.42,1.1,41.2
413,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180410,11-Apr-2018,00:00,10-Apr-2018,00:00,80.56,293.2,3.11,1.12,63.56
414,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180412,13-Apr-2018,00:00,12-Apr-2018,00:00,66.37,282.37,8.69,1.62,34.94
415,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180414,15-Apr-2018,00:00,14-Apr-2018,00:00,163.05,328.39,7.65,1.16,66.92
416,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180416,17-Apr-2018,00:00,16-Apr-2018,00:00,180.29,567.78,24.5,2.53,56.27
417,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180418,19-Apr-2018,00:00,18-Apr-2018,00:00,74.58,338.58,12.36,1.71,52.6
418,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180420,21-Apr-2018,00:00,20-Apr-2018,00:00,108.03,404.05,16.1,1.43,29.71
419,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180426,27-Apr-2018,00:00,26-Apr-2018,00:00,232.03,484.33,19.62,2.45,66.37
420,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180428,29-Apr-2018,00:00,28-Apr-2018,00:00,84.82,337.33,3.13,1.84,32.1
421,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180430,01-May-2018,00:00,30-Apr-2018,00:00,146.39,272.0,4.11,1.8,25.35
422,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180502,03-May-2018,00:00,02-May-2018,00:00,58.54,194.72,3.43,1.6,24.08
423,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180504,05-May-2018,00:00,04-May-2018,00:00,51.38,147.25,2.07,1.84,21.51
424,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180506,07-May-2018,00:00,06-May-2018,00:00,130.83,412.46,20.47,1.52,34.65
425,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180508,09-May-2018,00:00,08-May-2018,00:00,81.79,231.88,7.54,1.67,39.29
426,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180510,11-May-2018,00:00,10-May-2018,00:00,120.79,387.38,7.96,2.48,40.39
427,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180512,13-May-2018,00:00,12-May-2018,00:00,242.49,487.32,8.13,2.03,35.75
428,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180514,15-May-2018,00:00,14-May-2018,00:00,51.12,154.88,1.81,1.53,36.34
429,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180516,17-May-2018,00:00,16-May-2018,00:00,82.12,285.58,5.31,1.65,30.34
430,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180518,19-May-2018,00:00,18-May-2018,00:00,117.46,308.79,16.82,1.71,52.23
431,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180520,21-May-2018,00:00,20-May-2018,00:00,104.92,332.21,9.1,1.42,35.84
432,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180522,23-May-2018,00:00,22-May-2018,00:00,121.94,317.42,23.96,2.49,42.13
433,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180524,25-May-2018,00:00,24-May-2018,00:00,134.84,389.29,10.94,2.04,40.15
434,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180526,27-May-2018,00:00,26-May-2018,00:00,101.42,307.0,10.03,2.07,33.92
435,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180528,29-May-2018,00:00,28-May-2018,00:00,125.5,290.0,15.96,2.44,36.3
436,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180530,31-May-2018,00:00,30-May-2018,00:00,56.67,267.12,2.32,1.65,22.17
437,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180601,02-Jun-2018,00:00,01-Jun-2018,00:00,71.38,226.58,1.86,1.65,16.3
438,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180603,04-Jun-2018,00:00,03-Jun-2018,00:00,55.87,143.67,1.67,1.72,14.29
439,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180605,06-Jun-2018,00:00,05-Jun-2018,00:00,49.75,158.83,4.47,1.77,19.35
440,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180607,08-Jun-2018,00:00,07-Jun-2018,00:00,184.95,178.91,8.52,1.9,21.81
441,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180609,10-Jun-2018,00:00,09-Jun-2018,00:00,26.54,126.46,4.38,1.79,17.2
442,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180611,12-Jun-2018,00:00,11-Jun-2018,00:00,86.83,337.83,7.5,1.57,22.97
443,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180613,14-Jun-2018,00:00,13-Jun-2018,00:00,330.46,,7.18,1.96,18.85
444,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180615,16-Jun-2018,00:00,15-Jun-2018,00:00,252.71,644.23,5.61,1.73,21.58
445,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180617,18-Jun-2018,00:00,17-Jun-2018,00:00,108.33,320.83,5.02,1.67,21.91
446,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180619,20-Jun-2018,00:00,19-Jun-2018,00:00,68.32,206.82,6.2,1.71,26.6
447,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180621,22-Jun-2018,00:00,21-Jun-2018,00:00,104.37,348.0,9.02,1.81,28.5
448,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180623,24-Jun-2018,00:00,23-Jun-2018,00:00,97.5,310.71,15.77,1.94,24.77
449,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180625,26-Jun-2018,00:00,25-Jun-2018,00:00,59.61,72.95,11.43,0.04,9.47
450,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180627,28-Jun-2018,00:00,27-Jun-2018,00:00,67.33,229.0,,,9.57
451,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180629,30-Jun-2018,00:00,29-Jun-2018,00:00,,,,,
452,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180701,02-Jul-2018,00:00,01-Jul-2018,00:00,,,,,
453,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180703,04-Jul-2018,00:00,03-Jul-2018,00:00,,,,,
454,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180705,06-Jul-2018,00:00,05-Jul-2018,00:00,,,,,
455,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180707,08-Jul-2018,00:00,07-Jul-2018,00:00,,,,,
456,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180709,10-Jul-2018,00:00,09-Jul-2018,00:00,,,,,
457,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180711,12-Jul-2018,00:00,11-Jul-2018,00:00,,,,,
458,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180713,14-Jul-2018,00:00,13-Jul-2018,00:00,,,,,
459,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180715,16-Jul-2018,00:00,15-Jul-2018,00:00,,,,,
460,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180717,18-Jul-2018,00:00,17-Jul-2018,00:00,,,,,
461,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180719,20-Jul-2018,00:00,19-Jul-2018,00:00,,,,,
462,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180721,22-Jul-2018,00:00,21-Jul-2018,00:00,,,,,
463,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180723,24-Jul-2018,00:00,23-Jul-2018,00:00,,,,,
464,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180725,26-Jul-2018,00:00,25-Jul-2018,00:00,,,,,
465,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180727,28-Jul-2018,00:00,27-Jul-2018,00:00,,,,,
466,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180729,30-Jul-2018,00:00,29-Jul-2018,00:00,,,,,
467,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180731,01-Aug-2018,00:00,31-Jul-2018,00:00,,,,,
468,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180802,03-Aug-2018,00:00,02-Aug-2018,00:00,,,,,
469,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180804,05-Aug-2018,00:00,04-Aug-2018,00:00,,,,,
470,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180806,07-Aug-2018,00:00,06-Aug-2018,00:00,,,,,
471,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180808,09-Aug-2018,00:00,08-Aug-2018,00:00,,,,,
472,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180810,11-Aug-2018,00:00,10-Aug-2018,00:00,,,,,
473,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180812,13-Aug-2018,00:00,12-Aug-2018,00:00,51.0,224.0,9.3,,18.4
474,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180814,15-Aug-2018,00:00,14-Aug-2018,00:00,65.27,206.62,10.3,1.84,41.54
475,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180816,17-Aug-2018,00:00,16-Aug-2018,00:00,47.13,157.22,10.62,1.37,40.36
476,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180818,19-Aug-2018,00:00,18-Aug-2018,00:00,40.1,110.33,10.31,2.21,36.5
477,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180820,21-Aug-2018,00:00,20-Aug-2018,00:00,77.62,193.68,8.7,2.41,56.66
478,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180822,23-Aug-2018,00:00,22-Aug-2018,00:00,31.5,101.08,9.65,1.58,26.51
479,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180824,25-Aug-2018,00:00,24-Aug-2018,00:00,39.53,170.52,9.96,2.42,11.41
480,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180826,27-Aug-2018,00:00,26-Aug-2018,00:00,33.22,178.5,11.5,0.8,34.64
481,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180828,29-Aug-2018,00:00,28-Aug-2018,00:00,38.01,88.97,12.0,1.21,37.07
482,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180830,31-Aug-2018,00:00,30-Aug-2018,00:00,102.93,172.47,14.37,1.57,30.63
483,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180901,02-Sep-2018,00:00,01-Sep-2018,00:00,51.76,118.71,15.87,2.06,23.19
484,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180903,04-Sep-2018,00:00,03-Sep-2018,00:00,63.37,114.42,11.36,2.43,48.78
485,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180905,06-Sep-2018,00:00,05-Sep-2018,00:00,48.73,186.85,16.2,2.4,27.38
486,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180907,08-Sep-2018,00:00,07-Sep-2018,00:00,58.4,148.64,21.19,2.63,53.05
487,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180909,10-Sep-2018,00:00,09-Sep-2018,00:00,24.54,68.22,20.35,1.53,33.48
488,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180911,12-Sep-2018,00:00,11-Sep-2018,00:00,34.77,167.18,20.03,2.05,33.19
489,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180913,14-Sep-2018,00:00,13-Sep-2018,00:00,35.29,210.65,20.68,1.71,28.4
490,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180915,16-Sep-2018,00:00,15-Sep-2018,00:00,41.42,219.18,24.53,1.96,33.42
491,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180917,18-Sep-2018,00:00,17-Sep-2018,00:00,62.97,235.77,23.37,1.74,22.77
492,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180919,20-Sep-2018,00:00,19-Sep-2018,00:00,70.21,277.13,25.41,2.11,22.82
493,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180921,22-Sep-2018,00:00,21-Sep-2018,00:00,,,,,
494,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180923,24-Sep-2018,00:00,23-Sep-2018,00:00,,,,,
495,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180925,26-Sep-2018,00:00,25-Sep-2018,00:00,28.99,64.36,21.7,2.42,10.49
496,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180927,28-Sep-2018,00:00,27-Sep-2018,00:00,100.64,364.92,23.63,3.71,21.72
497,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20180929,30-Sep-2018,00:00,29-Sep-2018,00:00,124.32,363.05,20.87,2.46,25.51
498,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181001,02-Oct-2018,00:00,01-Oct-2018,00:00,68.36,208.39,22.57,2.01,26.59
499,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181003,04-Oct-2018,00:00,03-Oct-2018,00:00,75.24,310.48,23.08,3.25,34.38
500,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181005,06-Oct-2018,00:00,05-Oct-2018,00:00,140.02,374.22,20.23,2.32,38.46
501,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181007,08-Oct-2018,00:00,07-Oct-2018,00:00,95.2,356.23,21.02,,29.87
502,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181009,10-Oct-2018,00:00,09-Oct-2018,00:00,104.92,319.77,20.84,2.78,62.41
503,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181011,12-Oct-2018,00:00,11-Oct-2018,00:00,70.32,238.18,20.55,1.95,41.81
504,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181013,14-Oct-2018,00:00,13-Oct-2018,00:00,200.07,433.23,20.93,2.52,15.99
505,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181015,16-Oct-2018,00:00,15-Oct-2018,00:00,137.74,381.02,20.56,2.78,18.26
506,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181017,18-Oct-2018,00:00,17-Oct-2018,00:00,171.62,472.96,25.16,3.45,40.74
507,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181019,20-Oct-2018,00:00,19-Oct-2018,00:00,173.17,432.25,20.06,3.09,37.26
508,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181021,22-Oct-2018,00:00,21-Oct-2018,00:00,175.7,394.27,20.56,2.94,26.06
509,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181023,24-Oct-2018,00:00,23-Oct-2018,00:00,162.53,461.61,22.96,3.45,26.2
510,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181025,26-Oct-2018,00:00,25-Oct-2018,00:00,210.05,506.08,27.85,2.85,70.84
511,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181027,28-Oct-2018,00:00,27-Oct-2018,00:00,266.7,628.36,26.3,5.2,24.99
512,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181029,30-Oct-2018,00:00,29-Oct-2018,00:00,312.94,655.63,16.2,5.75,22.9
513,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181031,01-Nov-2018,00:00,31-Oct-2018,00:00,256.26,581.16,8.69,4.26,23.39
514,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181102,03-Nov-2018,00:00,02-Nov-2018,00:00,215.47,412.91,9.74,2.19,26.43
515,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181104,05-Nov-2018,00:00,04-Nov-2018,00:00,112.71,220.71,20.84,2.06,20.83
516,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181106,07-Nov-2018,00:00,06-Nov-2018,00:00,202.62,375.88,18.66,2.14,13.74
517,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181108,09-Nov-2018,00:00,08-Nov-2018,00:00,503.94,722.05,24.93,4.72,14.02
518,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181110,11-Nov-2018,00:00,10-Nov-2018,00:00,376.11,631.05,19.53,4.86,21.21
519,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181112,13-Nov-2018,00:00,12-Nov-2018,00:00,358.78,631.59,31.8,4.42,16.75
520,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181114,15-Nov-2018,00:00,14-Nov-2018,00:00,169.27,278.91,22.22,2.36,26.2
521,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181116,17-Nov-2018,00:00,16-Nov-2018,00:00,141.71,290.95,18.72,2.19,25.86
522,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181118,19-Nov-2018,00:00,18-Nov-2018,00:00,211.56,429.45,9.16,3.72,33.23
523,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181120,21-Nov-2018,00:00,20-Nov-2018,00:00,268.73,490.73,10.31,4.04,32.3
524,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181122,23-Nov-2018,00:00,22-Nov-2018,00:00,176.23,486.07,9.72,4.58,28.13
525,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181124,25-Nov-2018,00:00,24-Nov-2018,00:00,125.04,330.34,6.92,2.76,23.68
526,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181128,29-Nov-2018,00:00,28-Nov-2018,00:00,242.94,496.57,10.27,3.39,53.97
527,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181130,01-Dec-2018,00:00,30-Nov-2018,00:00,238.5,501.49,4.15,3.3,19.16
528,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181202,03-Dec-2018,00:00,02-Dec-2018,00:00,266.94,542.49,11.51,5.91,40.58
529,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181204,05-Dec-2018,00:00,04-Dec-2018,00:00,333.27,605.89,18.97,3.77,42.77
530,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181206,07-Dec-2018,00:00,06-Dec-2018,00:00,305.74,576.29,27.94,4.48,56.52
531,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181208,09-Dec-2018,00:00,08-Dec-2018,00:00,258.36,500.84,23.12,4.0,29.9
532,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181210,11-Dec-2018,00:00,10-Dec-2018,00:00,334.42,525.67,27.51,4.17,61.23
533,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181212,13-Dec-2018,00:00,12-Dec-2018,00:00,233.11,362.68,21.65,3.51,50.68
534,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181214,15-Dec-2018,00:00,14-Dec-2018,00:00,118.47,214.34,16.17,3.07,26.03
535,Delhi,"Anand Vihar, Delhi - DPCC",site_301,Delhi,run2_delhi_delhi_site_301_20181216,17-Dec-2018,00:00,16-Dec-2018,00:00,180.36,339.72,17.16,2.91,25.27
